source_video,frame_index,timestamp_sec,sample_fps,video_fps,participant_id,view_angle,camera_type,label,model_id,prob_incorrect,pred_label,rule_status,rule_warnings,error_type
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1666,55.626234,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1680,56.093681,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1694,56.561128,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1708,57.028576,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1722,57.496023,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1736,57.96347,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1750,58.430918,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1764,58.898365,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1778,59.365812,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1792,59.83326,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1806,60.300707,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1820,60.768154,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1834,61.235602,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1848,61.703049,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1862,62.170496,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1876,62.637944,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1890,63.105391,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1904,63.572838,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1918,64.040286,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1932,64.507733,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1946,64.97518,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1960,65.442628,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1974,65.910075,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,1988,66.377522,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2002,66.84497,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2016,67.312417,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2030,67.779864,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2044,68.247312,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2058,68.714759,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2072,69.182206,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2086,69.649654,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2100,70.117101,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2114,70.584549,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2128,71.051996,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2142,71.519443,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2156,71.986891,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2170,72.454338,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2184,72.921785,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2198,73.389233,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2212,73.85668,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2226,74.324127,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2240,74.791575,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2254,75.259022,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2268,75.726469,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2282,76.193917,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2296,76.661364,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2310,77.128811,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2324,77.596259,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2338,78.063706,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2352,78.531153,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2366,78.998601,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2380,79.466048,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2394,79.933495,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2408,80.400943,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2422,80.86839,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2436,81.335837,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2450,81.803285,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2464,82.270732,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2478,82.738179,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2492,83.205627,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2506,83.673074,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_001.mp4,2520,84.140521,2.0,29.94989760262382,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,0,0.0,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,14,0.466973,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,28,0.933947,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,42,1.40092,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,56,1.867894,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,70,2.334867,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,84,2.801841,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,98,3.268814,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,112,3.735788,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,126,4.202761,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,140,4.669735,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu; Có dấu hiệu chống cằm / tay gần miệng,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,154,5.136708,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,168,5.603682,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,182,6.070655,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,196,6.537629,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,210,7.004602,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,224,7.471576,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,238,7.938549,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,252,8.405523,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,266,8.872496,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,280,9.339469,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,294,9.806443,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,308,10.273416,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,322,10.74039,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,336,11.207363,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,350,11.674337,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,364,12.14131,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,378,12.608284,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,392,13.075257,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,406,13.542231,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
dataset\external_videos\incorrect\P06_incorrect_side_90_002.mp4,420,14.009204,2.0,29.98028968795358,P06,side_90,external_video,1,rule_based_baseline,1.0,1,INCORRECT,Lệch vai hoặc nghiêng vai; Thân người bị nghiêng; Mũi gần ngang vai / rụt cổ quá sâu,correct
